id,requestType,productName,componentName,brand,pendingWith,status
54c4d17b-ace7-4afa-9bce-a132525c4c1d,Yearly,Supervalu Inc,Roodel,equaline nasal decongestant,#30ef9f,Pink
ecab57bf-d73c-492a-8fd6-7b5e6d676cc1,Seldom,"Peaceful Mountain, Inc.",Npath,Joint Rescue,#e30b0d,Red
85e6a1c0-62dc-4fd6-a936-beed7b33c155,Once,"Physicians Total Care, Inc.",Dablist,Zyprexa,#d7c42a,Crimson
ac21b1e2-e3b4-47dd-9d77-652b95cdde0f,Weekly,"Safecor Health, LLC",Yabox,SENNA,#1a3d1e,Red
3b53ccc4-6318-4781-b3b1-ef87564877b7,Once,Ulta,Kayveo,Ulta Nectarine Spice Anti-Bacterial Gentle Foaming,#7e1091,Orange
369aa360-b370-4e0b-9288-310d024574c7,Monthly,"Taiwan Biotech Co, Ltd",Buzzshare,MiniDrops,#42b053,Indigo
77df7e49-22dd-41da-b180-2b1fdbd4a534,Often,Rebel Distributors Corp,Tagopia,Lyrica,#44de77,Goldenrod
16cda805-d462-4b57-a031-5ab6e5d074b3,Never,Schwarz Pharma Inc.,Bluezoom,Niravam,#ceca85,Blue
779eb26f-70b4-4a73-81dc-0378615cd1c1,Seldom,Wockhardt Limited,Fanoodle,Ropinirole Hydrochloride,#5d28bd,Yellow
c9d63012-76a7-4231-9abd-4f7716a2ad3e,Yearly,"Physicians Total Care, Inc.",Yakijo,Retin-A,#e72e13,Yellow
68890444-105e-440f-8387-c8ee9cf29ecc,Monthly,"Allermed Laboratories, Inc.",Jabbertype,Eastern Sycamore Pollen,#972a1f,Green
c17b5b2a-bb0b-4dcc-a12d-3726dbc2e9c1,Daily,Pfizer Laboratories Div Pfizer Inc,Tagchat,LEVOXYL,#f5a359,Pink
da0998c5-f0ef-4820-8247-ea1016fd632a,Monthly,"Physicians Total Care, Inc.",Shufflebeat,Glyburide,#5772e7,Green
a36a670f-1cbe-465b-84a7-5ad5c0c2f28c,Daily,"Avon Products, Inc",Realblab,Beyond Color,#e27381,Violet
9b4734b9-21ea-47ef-93b1-93b181f6c87c,Once,Cardinal Health,Yotz,Lidocaine Hydrochloride,#ba5e96,Yellow
d54248f3-afd1-4a09-bc39-a5545e319951,Often,"Ipsen Biopharmaceuticals, Inc.",Brightdog,Dysport,#107ced,Aquamarine
28059709-3924-4ff8-b4ea-6406233297ed,Yearly,CVS Pharmacy,Yozio,Allergy Relief,#37cbc3,Fuscia
6916e572-6439-4fa5-ba8c-76c716e45725,Often,"Nelco Laboratories, Inc.",Dabtype,Canadian Blue Grass,#b9997e,Goldenrod
72f95590-bfc1-45aa-9ebf-004c4c341a19,Once,ASO Pharmaceutical Co. Ltd.,Gigashots,Salicylic Acid Wart Remover,#59cbbb,Maroon
ce74a221-bc12-4863-8cbd-02a518040a92,Seldom,"Teva Women's Health, Inc.",Leexo,Aygestin,#00bb9f,Teal
b55d0cb3-c249-4c95-8e28-a7af8e338fa9,Yearly,Rebel Distributors Corp,Babblestorm,Crestor,#60bc75,Goldenrod
832bd0e6-bae0-43da-bcd2-850b5337b91a,Seldom,Rite Aid,Trilia,Oral Care Antiseptic,#98a46d,Violet
6e68bd04-39b6-4cab-b1f3-987214c60ff2,Never,Zermat Internacional S.A. de C.V.,Meeveo,zermat body breeze Roll-On Antiperspirant,#044a67,Puce
723eadcf-3697-4d4f-9e67-ae47d5a034d6,Once,"Physicians Total Care, Inc.",Eadel,PredniSONE,#e41cfe,Fuscia
00893f2f-b5d1-4a17-adca-2c3008e6fb43,Once,Dr.Reddy's Laboratories Limited,Cogidoo,Amlodipine Besylate and Benazepril Hydrochloride,#d22a1f,Purple
42501181-2dcb-4fa0-b7bc-0e456e057d96,Seldom,"Nelco Laboratories, Inc.",Jazzy,Water Oak,#30478f,Yellow
f42e4a02-7809-478e-b4e9-e13f50cc8a79,Daily,Conopco Inc. d/b/a Unilever,Rhycero,Dove,#cb5638,Maroon
e2afb12d-265f-43e2-bc42-394fc841ae46,Daily,Parfums Christian Dior,Pixonyx,CD DiorSkin Forever Flawless Perfection Fusion Wear Makeup SPF 25 - 021,#8fb9ab,Aquamarine
1609cde3-a383-4427-9548-dd68ddc760fb,Monthly,ViiV Healthcare Company,Quaxo,LEXIVA,#e24202,Maroon
c4219f95-adb3-43cf-8a85-cecdc7fcc99c,Once,American Health Packaging,Eayo,Metoclopramide,#a60705,Yellow
328f17b9-0f01-4255-9c5a-bcde508e0d8d,Daily,"Dispensing Solutions, Inc.",Rhybox,Buspirone HCl,#46afed,Fuscia
8a4bfefc-0712-4786-9454-0ce200a8e9cd,Never,Qualitest Pharmaceuticals,Zazio,Hydrochlorothiazide,#ccdb41,Khaki
df4d28b4-d130-41e4-9088-d088797e4e3e,Weekly,Cardinal Health,Bubbletube,Enalapril Maleate,#0a65c1,Mauv
283e5eb6-13e6-406c-9020-6108d48f8917,Once,Bryant Ranch Prepack,Trudeo,Fexofenadine Hydrochloride,#0d7a52,Fuscia
900d3bb8-89d1-4c2b-baf7-5af98ca587e8,Never,Ventura Corporation LTD.,Dynabox,ESIKA Perfect Match,#52cb0d,Blue
3624d854-46d9-402c-b358-b92b9d6582be,Often,"H.J. Harkins Company, Inc.",Vimbo,Truvada,#ec6e24,Mauv
7ee46417-f7aa-4807-b2cc-e8c1093acf27,Never,Kmart Corporation,Aivee,smart sense allergy relief,#9d6582,Teal
8bde53de-0dae-4a44-aaaa-37a83388d49b,Once,State of Florida DOH Central Pharmacy,Quimm,Tetracycline Hydrochloride,#2216bd,Pink
889ddbe6-baa6-47cb-ba16-c001de69449a,Never,MAKE UP ART COSMETICS,Jamia,PRO-LONGWEAR,#4cc103,Fuscia
7a537e8f-fd20-4bcc-a6b9-dc4aae149724,Yearly,H E B,Fanoodle,Stool Softener,#b721a3,Yellow
9739bb94-b792-470a-baf9-f8d0c71e2812,Weekly,sanofi-aventis U.S. LLC,Brainsphere,Norpramin,#6e2322,Purple
e5f99fad-0ffa-415e-a1f5-390bd200e7cc,Weekly,CHROMAVIS SPA,Quinu,FORME COSMETICS DELICIOUS LIP BALM SPF 12,#501715,Teal
556e8b66-f53f-4d99-abf6-303af552ef38,Monthly,"Physicians Total Care, Inc.",Avamba,Concerta,#aba871,Orange
c1d6b79d-7113-4c71-9065-ef6657ff1e45,Monthly,"BioActive Nutritional, Inc.",Ntag,Pancreaplex,#ffc6e6,Orange
be152ba0-65a9-4322-9a95-4e2d0db84a78,Once,Unit Dose Services,Thoughtmix,Metformin Hydrochloride,#b30257,Teal
9a8fe3f4-9731-46d6-b198-8ec94210a4a3,Never,"UDL Laboratories, Inc.",Twitterwire,Prazosin Hydrochloride,#d30b4f,Yellow
7451e2bc-3182-4065-b132-513a5e4fac9b,Yearly,Meijer Distribution Inc,Pixoboo,daytime nitetime cold and flu,#3beba0,Goldenrod
7ea03ba6-bba5-42f1-ac47-ee25a4673faf,Once,"Watson Laboratories, Inc.",Eimbee,Nabumetone,#7ad9e9,Orange
a123a0bc-615d-47af-aa6d-02681bc07928,Once,"Cardinal Health, Inc",Zoomdog,Preferred Plus Medicated Baby,#ecb05f,Aquamarine
c96e539b-7e42-43c3-bed2-62db8a0fb95e,Once,Guna spa,Buzzbean,GUNA-FLAM,#8da6e8,Mauv
41aa4498-ac94-40a6-8974-22ec2f31d648,Never,SPAI-SONS PHARMACEUTICAL INTERNATIONAL COSMETICS,Devpulse,SPAI-SONS,#7402d7,Turquoise
3e6c5255-fc1a-4b4e-aa9e-0853d1a90794,Once,"Physicians Total Care, Inc.",Eare,Cephalexin,#0036b1,Teal
d647ee4b-3cc6-4ab0-bae3-be32b9da2847,Yearly,"Dispensing Solutions, Inc.",Vimbo,Cetirizine Hydrochloride and Pseudoephedrine Hydrochloride,#07ba3a,Red
869f1758-c24e-4513-8ecb-76846ca7ff28,Often,Pharmacia and Upjohn Company,Devpoint,Halcion,#1035ec,Violet
52c00943-f5a2-4422-b567-6d672c0b1198,Daily,Community Medical Equipment,Tambee,Oxygen,#121ee0,Crimson
5d42df53-6a2b-4fce-b33d-a751618f7c85,Often,"Dispensing Solutions, Inc.",Quamba,Hydroxychloroquine Sulfate,#6f8c7b,Purple
532bc085-33dd-429e-bf4b-2278e479829f,Once,"Golden State Medical Supply, Inc.",Eamia,Guanfacine,#60de7c,Mauv
643b8fd8-26fa-4153-93d4-e40aa96633d2,Seldom,"Nelco Laboratories, Inc.",Shufflebeat,Sweet Gum,#6a59ee,Aquamarine
38ac0dbf-d7b0-4e8d-90b0-d359391291f9,Never,Wal-Mart Stores Inc,Zooxo,equate nitetime,#68b477,Fuscia
82885b31-afb3-4a50-81cc-623b93c28c4b,Yearly,Alaven Pharmaceutical LLC,Roombo,Levsin,#2d2b58,Khaki
144d30d5-2ff0-405b-8de4-72bf311c3bfb,Monthly,REMEDYREPACK INC.,Trilith,Diclofenac Potassium,#162302,Red
a952f18e-994e-40fb-b4bf-71140939ad31,Once,"Fenwal, Inc.",Thoughtbridge,ADSOL Red Cell Preservation Solution System in Plastic Container (PL 146 Plastic),#ddf2ae,Puce
23a0f2e9-dc5f-448c-9782-bf56090b5a89,Daily,"Breckenridge Pharmaceutical, Inc.",Meedoo,pioglitazone hydrochloride,#b0ea58,Orange
67deedf7-529e-4b06-90f4-d551cd234e75,Weekly,Amneal Pharmaceuticals,Meembee,Bethanechol Chloride,#8d911c,Khaki
1bc95142-af52-487b-9150-928a3ad63e14,Seldom,SUPERVALU INC,Oba,EQUALINE,#f8bf27,Crimson
43824b60-005f-4c4f-8a68-cdaa80aeed32,Daily,"HAGER WORLDWIDE, INC.",JumpXS,ONE TOUCH ADVANCED TOPICAL ANESTHETIC,#5e272b,Crimson
97056d8c-2da2-4aae-9c72-068f0b23ab06,Once,"McNeil Consumer Healthcare Div. McNeil-PPC, Inc",Avamm,Childrens Benadryl Allergy Plus Congestion,#65a9ad,Goldenrod
b83f57cb-594b-439b-a421-7bcc358f78e1,Once,Mission Pharmacal Company,Meetz,Avar Cleansing Pads,#cdc733,Maroon
97d2cba7-8571-4312-89f0-4fff7ce9f692,Often,Western Family Foods Inc,Roombo,antacid,#95ac2a,Purple
